datetime,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,icon
2024-03-01 09:00:00,8.0,5.8,93.4,7.0,0.0,0.0,0.0,0.0,14.0,13.0,340.0,1017.0,5.0,89.2,72.1,0.3,1.0,Partially cloudy,partly-cloudy-day
2024-03-01 10:00:00,9.0,7.3,87.29,7.0,0.0,0.0,0.0,0.0,21.2,11.2,360.0,1017.0,6.0,89.2,204.2,0.7,2.0,Partially cloudy,partly-cloudy-day
2024-03-01 11:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,17.6,16.6,10.0,1017.0,9.0,89.2,364.1,1.3,4.0,Partially cloudy,partly-cloudy-day
2024-03-01 12:00:00,11.0,11.0,76.36,7.0,0.0,0.0,0.0,0.0,13.3,11.2,360.0,1017.0,10.0,89.2,487.6,1.8,5.0,Partially cloudy,partly-cloudy-day
2024-03-01 13:00:00,12.0,12.0,71.47,7.0,0.0,0.0,0.0,0.0,11.5,11.2,20.0,1016.0,10.0,100.0,574.5,2.1,6.0,Overcast,cloudy
2024-03-01 14:00:00,13.0,13.0,66.94,7.0,0.0,0.0,0.0,0.0,13.7,7.6,330.0,1016.0,10.0,100.0,506.6,1.8,5.0,Overcast,cloudy
2024-03-01 15:00:00,13.0,13.0,71.66,8.0,0.0,0.0,0.0,0.0,17.3,5.4,242.2,1015.0,10.0,89.2,496.5,1.8,5.0,Partially cloudy,partly-cloudy-day
2024-03-01 16:00:00,13.0,13.0,71.66,8.0,0.0,0.0,0.0,0.0,17.6,11.2,60.0,1014.0,10.0,89.2,298.0,1.1,3.0,Partially cloudy,partly-cloudy-day
2024-03-01 17:00:00,12.0,12.0,71.47,7.0,0.0,0.0,0.0,0.0,14.8,9.4,360.0,1014.0,10.0,100.0,180.1,0.6,2.0,Overcast,cloudy
2024-03-01 18:00:00,11.0,11.0,76.36,7.0,0.0,0.0,0.0,0.0,14.0,14.8,350.0,1014.0,9.0,0.0,77.1,0.3,1.0,Clear,clear-day
2024-03-01 19:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,17.3,18.4,20.0,1014.0,8.0,0.0,20.4,0.1,0.0,Clear,clear-night
2024-03-01 20:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,18.4,11.2,10.0,1014.0,7.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-01 21:00:00,9.0,6.1,87.29,7.0,0.0,0.0,0.0,0.0,19.8,20.5,350.0,1014.0,6.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-01 22:00:00,9.0,6.5,87.29,7.0,0.0,0.0,0.0,0.0,23.4,16.6,10.0,1014.0,6.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-01 23:00:00,9.0,6.7,87.29,7.0,0.0,0.0,0.0,0.0,24.1,14.8,10.0,1014.0,5.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-02 00:00:00,9.0,6.2,87.28,7.0,0.0,0.0,0.0,0.0,24.1,18.4,20.0,1013.0,6.0,98.7,0.0,0.0,0.0,Overcast,cloudy
2024-03-02 01:00:00,9.0,6.3,87.29,7.0,0.0,0.0,0.0,0.0,23.4,18.4,10.0,1012.0,6.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-02 02:00:00,8.0,5.3,93.4,7.0,0.0,0.0,0.0,0.0,23.8,16.6,350.0,1012.0,5.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-02 03:00:00,8.0,5.3,93.4,7.0,0.0,0.0,0.0,0.0,22.7,16.6,10.0,1012.0,5.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-02 04:00:00,8.0,5.5,93.4,7.0,0.0,0.0,0.0,0.0,20.9,14.8,10.0,1012.0,4.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-02 05:00:00,8.0,5.5,93.4,7.0,0.0,0.0,0.0,0.0,18.7,14.8,340.0,1012.0,5.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-02 06:00:00,8.0,5.1,93.4,7.0,0.0,0.0,0.0,0.0,16.6,18.4,360.0,1012.0,5.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-02 07:00:00,8.0,8.0,93.4,7.0,0.0,0.0,0.0,0.0,13.3,3.6,1.4,1013.0,6.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-02 08:00:00,9.0,7.3,87.29,7.0,0.0,0.0,0.0,0.0,13.7,11.2,360.0,1012.0,5.0,89.2,1.8,0.0,0.0,Partially cloudy,partly-cloudy-day
2024-03-02 09:00:00,9.0,7.3,87.29,7.0,0.0,0.0,0.0,0.0,15.8,11.2,350.0,1012.0,5.0,89.2,34.7,0.1,0.0,Partially cloudy,partly-cloudy-day
2024-03-02 10:00:00,9.0,8.5,87.29,7.0,0.0,0.0,0.0,0.0,10.1,5.4,50.0,1013.0,6.0,89.2,135.9,0.5,1.0,Partially cloudy,partly-cloudy-day
2024-03-02 11:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,10.8,3.6,287.8,1013.0,6.0,100.0,265.5,1.0,3.0,Overcast,cloudy
2024-03-02 12:00:00,12.0,12.0,76.52,8.0,0.0,0.0,0.0,0.0,9.7,5.4,350.0,1012.0,6.0,89.2,389.3,1.4,4.0,Partially cloudy,partly-cloudy-day
2024-03-02 13:00:00,13.0,13.0,71.66,8.0,0.0,0.0,0.0,0.0,10.1,9.4,360.0,1012.0,7.0,0.0,515.6,1.9,5.0,Clear,clear-day
2024-03-02 14:00:00,14.0,14.0,71.85,9.0,0.0,0.0,0.0,0.0,11.2,9.4,270.0,1011.0,8.0,89.2,551.0,2.0,6.0,Partially cloudy,partly-cloudy-day
2024-03-02 15:00:00,14.0,14.0,67.15,8.0,0.0,0.0,0.0,0.0,12.6,9.4,270.0,1011.0,10.0,43.9,558.4,2.0,6.0,Partially cloudy,partly-cloudy-day
2024-03-02 16:00:00,12.0,12.0,81.88,9.0,0.0,0.0,0.0,0.0,14.0,11.2,210.0,1011.0,9.0,0.0,470.1,1.7,5.0,Clear,clear-day
2024-03-02 17:00:00,12.0,12.0,81.88,9.0,0.0,0.0,0.0,0.0,15.5,11.2,230.0,1011.0,6.0,0.0,327.9,1.2,3.0,Clear,clear-day
2024-03-02 18:00:00,12.0,12.0,81.88,9.0,0.0,0.0,0.0,0.0,15.1,5.4,240.0,1011.0,7.0,28.1,169.9,0.6,2.0,Partially cloudy,partly-cloudy-day
2024-03-02 19:00:00,12.0,12.0,81.88,9.0,0.0,0.0,0.0,0.0,14.8,3.6,29.6,1012.0,8.0,89.2,34.3,0.1,0.0,Partially cloudy,partly-cloudy-night
2024-03-02 20:00:00,11.0,11.0,76.36,7.0,0.0,0.0,0.0,0.0,11.5,13.0,350.0,1012.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-02 21:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,11.5,11.2,340.0,1012.0,7.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-02 22:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,18.4,13.0,350.0,1012.0,7.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-02 23:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,17.3,9.4,360.0,1013.0,8.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-03 00:00:00,9.0,6.7,87.29,7.0,0.0,0.0,0.0,0.0,20.5,14.8,10.0,1013.0,10.0,49.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-03 01:00:00,9.0,6.7,87.29,7.0,0.0,0.0,0.0,0.0,21.2,14.8,360.0,1013.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-03 02:00:00,9.0,6.3,87.29,7.0,0.0,0.0,0.0,0.0,21.6,18.4,360.0,1013.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-03 03:00:00,9.0,6.7,87.29,7.0,0.0,0.0,0.0,0.0,18.0,14.8,360.0,1013.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-03 04:00:00,9.0,7.3,87.29,7.0,0.0,0.0,0.0,0.0,14.0,11.2,360.0,1013.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-03 05:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,14.8,7.6,360.0,1013.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-03 06:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,14.8,5.4,360.0,1013.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-03 07:00:00,9.0,9.0,87.29,7.0,0.0,0.0,0.0,0.0,14.8,3.6,70.0,1014.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-03 08:00:00,9.0,9.0,87.29,7.0,0.0,0.0,0.0,0.0,15.1,3.6,80.0,1014.0,10.0,89.2,1.7,0.0,0.0,Partially cloudy,partly-cloudy-day
2024-03-03 09:00:00,10.0,10.0,87.38,8.0,0.0,0.0,0.0,0.0,17.3,7.6,100.0,1014.0,10.0,89.2,28.8,0.1,0.0,Partially cloudy,partly-cloudy-day
2024-03-03 10:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,15.5,11.2,10.0,1014.0,10.0,89.2,124.0,0.4,1.0,Partially cloudy,partly-cloudy-day
2024-03-03 11:00:00,11.0,11.0,81.75,8.0,0.0,0.0,0.0,0.0,16.2,7.6,10.0,1015.0,10.0,89.2,199.4,0.7,2.0,Partially cloudy,partly-cloudy-day
2024-03-03 12:00:00,11.0,11.0,81.75,8.0,0.0,0.0,0.0,0.0,16.6,7.6,10.0,1015.0,10.0,89.2,222.0,0.8,2.0,Partially cloudy,partly-cloudy-day
2024-03-03 13:00:00,12.0,12.0,76.52,8.0,0.0,0.0,0.0,0.0,16.6,11.2,10.0,1015.0,10.0,89.2,221.0,0.8,2.0,Partially cloudy,partly-cloudy-day
2024-03-03 14:00:00,12.0,12.0,76.52,8.0,0.0,0.0,0.0,0.0,17.3,13.0,10.0,1014.0,10.0,89.2,312.5,1.1,3.0,Partially cloudy,partly-cloudy-day
2024-03-03 15:00:00,13.0,13.0,71.66,8.0,0.0,0.0,0.0,0.0,18.0,14.8,340.0,1014.0,10.0,89.2,300.6,1.1,3.0,Partially cloudy,partly-cloudy-day
2024-03-03 16:00:00,12.0,12.0,71.47,7.0,0.0,0.0,0.0,0.0,18.7,22.3,340.0,1014.0,10.0,89.2,285.7,1.0,3.0,Partially cloudy,partly-cloudy-day
2024-03-03 17:00:00,11.0,11.0,76.36,7.0,0.0,0.0,0.0,0.0,20.5,20.5,340.0,1014.0,10.0,89.2,169.2,0.6,2.0,Partially cloudy,partly-cloudy-day
2024-03-03 18:00:00,11.0,11.0,76.36,7.0,0.0,0.0,0.0,0.0,22.0,13.0,360.0,1015.0,10.0,89.2,111.3,0.4,1.0,Partially cloudy,partly-cloudy-day
2024-03-03 19:00:00,10.0,10.0,76.19,6.0,0.0,0.0,0.0,0.0,21.6,13.0,350.0,1015.0,10.0,89.2,36.8,0.1,0.0,Partially cloudy,partly-cloudy-night
2024-03-03 20:00:00,10.0,10.0,76.19,6.0,0.0,0.0,0.0,0.0,20.9,9.4,10.0,1015.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-03 21:00:00,10.0,10.0,76.19,6.0,0.0,0.0,0.0,0.0,19.8,9.4,10.0,1015.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-03 22:00:00,10.0,10.0,76.19,6.0,0.0,0.0,0.0,0.0,17.3,9.4,330.0,1015.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-03 23:00:00,10.0,10.0,76.19,6.0,0.0,0.0,0.0,0.0,15.1,7.6,360.0,1016.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-04 00:00:00,9.0,8.5,81.49,6.0,0.0,0.0,0.0,0.0,14.0,5.4,20.0,1015.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-04 01:00:00,9.0,9.0,87.29,7.0,0.0,0.0,0.0,0.0,13.0,3.6,330.0,1015.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-04 02:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,12.6,3.6,351.6,1015.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-04 03:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,12.2,1.8,330.0,1015.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-04 04:00:00,9.0,9.0,87.29,7.0,0.0,0.0,0.0,0.0,11.9,3.6,320.0,1015.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-04 05:00:00,8.0,8.0,87.2,6.0,0.0,0.0,0.0,0.0,11.9,0.0,360.0,1015.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-04 06:00:00,8.0,8.0,87.2,6.0,0.0,0.0,0.0,0.0,12.2,1.8,340.0,1016.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-04 07:00:00,7.0,6.2,93.35,6.0,0.0,0.0,0.0,0.0,12.6,5.4,340.0,1016.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-04 08:00:00,8.0,8.0,87.2,6.0,0.0,0.0,0.0,0.0,12.6,0.0,360.0,1016.0,10.0,89.2,4.2,0.0,0.0,Partially cloudy,partly-cloudy-day
2024-03-04 09:00:00,9.0,9.0,87.29,7.0,0.0,0.0,0.0,0.0,15.1,1.8,73.1,1017.0,10.0,89.2,71.2,0.3,1.0,Partially cloudy,partly-cloudy-day
2024-03-04 10:00:00,10.0,10.0,76.19,6.0,0.0,0.0,0.0,0.0,13.3,7.6,160.0,1017.0,10.0,89.2,255.4,0.9,3.0,Partially cloudy,partly-cloudy-day
2024-03-04 11:00:00,11.0,11.0,71.28,6.0,0.0,0.0,0.0,0.0,13.0,3.6,115.5,1017.0,10.0,89.2,401.4,1.4,4.0,Partially cloudy,partly-cloudy-day
2024-03-04 12:00:00,13.0,13.0,66.94,7.0,0.0,0.0,0.0,0.0,11.2,1.8,172.2,1017.0,10.0,89.2,509.6,1.8,5.0,Partially cloudy,partly-cloudy-day
2024-03-04 13:00:00,12.0,12.0,71.47,7.0,0.0,0.0,0.0,0.0,11.9,5.4,200.0,1017.0,10.0,89.2,536.5,1.9,5.0,Partially cloudy,partly-cloudy-day
2024-03-04 14:00:00,12.0,12.0,71.47,7.0,0.0,0.0,0.0,0.0,13.0,11.2,200.0,1016.0,10.0,50.0,563.3,2.0,6.0,Partially cloudy,partly-cloudy-day
2024-03-04 15:00:00,13.0,13.0,71.66,8.0,0.0,0.0,0.0,0.0,13.0,9.4,220.0,1016.0,10.0,0.4,592.8,2.1,6.0,Clear,clear-day
2024-03-04 16:00:00,13.0,13.0,71.66,8.0,0.0,0.0,0.0,0.0,13.0,9.4,210.0,1015.0,10.0,0.0,531.7,1.9,5.0,Clear,clear-day
2024-03-04 17:00:00,13.0,13.0,71.66,8.0,0.0,0.0,0.0,0.0,13.0,9.4,230.0,1015.0,10.0,0.0,385.7,1.4,4.0,Clear,clear-day
2024-03-04 18:00:00,13.0,13.0,71.66,8.0,0.0,0.0,0.0,0.0,11.5,3.6,331.8,1014.0,10.0,0.0,211.1,0.8,2.0,Clear,clear-day
2024-03-04 19:00:00,12.0,12.0,66.72,6.0,0.0,0.0,0.0,0.0,8.6,7.6,90.0,1013.0,10.0,0.4,48.1,0.2,0.0,Clear,clear-night
2024-03-04 20:00:00,11.0,11.0,76.36,7.0,0.0,0.0,0.0,0.0,15.1,7.6,100.0,1013.0,10.0,0.4,0.0,0.0,0.0,Clear,clear-night
2024-03-04 21:00:00,11.0,11.0,76.36,7.0,0.0,0.0,0.0,0.0,22.7,11.2,40.0,1013.0,10.0,1.8,0.0,0.0,0.0,Clear,clear-night
2024-03-04 22:00:00,10.0,10.0,76.19,6.0,0.0,0.0,0.0,0.0,23.8,7.6,40.0,1013.0,10.0,0.9,0.0,0.0,0.0,Clear,clear-night
2024-03-04 23:00:00,10.0,10.0,76.19,6.0,0.0,0.0,0.0,0.0,22.7,9.4,30.0,1013.0,6.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-05 00:00:00,10.0,10.0,76.19,6.0,0.0,0.0,0.0,0.0,22.7,7.6,30.0,1013.0,5.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-05 01:00:00,9.0,8.0,81.49,6.0,0.0,0.0,0.0,0.0,22.7,7.6,350.0,1012.0,5.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-05 02:00:00,9.0,8.0,81.49,6.0,0.0,0.0,0.0,0.0,22.0,7.6,20.0,1012.0,4.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-05 03:00:00,9.0,8.0,81.49,6.0,0.0,0.0,0.0,0.0,20.9,7.6,30.0,1011.0,5.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-05 04:00:00,9.0,8.5,81.49,6.0,0.0,0.0,0.0,0.0,19.1,5.4,350.0,1010.0,5.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-05 05:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,18.7,7.6,10.0,1010.0,4.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-05 06:00:00,9.0,8.0,81.49,6.0,0.0,0.0,0.0,0.0,19.8,7.6,350.0,1009.0,4.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-05 07:00:00,10.0,10.0,76.19,6.0,0.0,0.0,0.0,0.0,20.2,9.4,10.0,1009.0,5.0,0.0,0.0,0.0,0.0,Clear,clear-night
2024-03-05 08:00:00,10.0,10.0,76.19,6.0,0.0,0.0,0.0,0.0,21.2,7.6,360.0,1008.0,5.0,0.0,5.2,0.0,0.0,Clear,clear-day
2024-03-05 09:00:00,11.0,11.0,71.28,6.0,0.0,0.0,0.0,0.0,23.4,7.6,20.0,1008.0,5.0,0.0,92.1,0.3,1.0,Clear,clear-day
2024-03-05 10:00:00,13.0,13.0,62.49,6.0,0.0,0.0,0.0,0.0,20.5,9.4,20.0,1008.0,6.0,0.0,183.8,0.7,2.0,Clear,clear-day
2024-03-05 11:00:00,14.0,14.0,58.55,6.0,0.0,0.0,0.0,0.0,23.4,9.4,10.0,1008.0,8.0,0.0,255.3,0.9,3.0,Clear,clear-day
2024-03-05 12:00:00,15.0,15.0,51.21,5.0,0.0,0.0,0.0,0.0,24.5,9.4,40.0,1007.0,10.0,100.0,258.0,0.9,3.0,Overcast,cloudy
2024-03-05 13:00:00,15.0,15.0,54.89,6.0,0.0,0.0,0.0,0.0,28.1,3.6,53.9,1008.0,10.0,89.2,307.8,1.1,3.0,Partially cloudy,partly-cloudy-day
2024-03-05 14:00:00,14.0,14.0,71.85,9.0,0.0,0.0,0.0,0.0,28.4,16.6,340.0,1007.0,7.0,89.2,244.6,0.9,2.0,Partially cloudy,partly-cloudy-day
2024-03-05 15:00:00,12.0,12.0,81.88,9.0,0.0,0.0,0.0,0.0,23.0,11.2,290.0,1008.0,6.0,89.2,184.4,0.7,2.0,Partially cloudy,partly-cloudy-day
2024-03-05 16:00:00,11.0,11.0,87.48,9.0,0.0,0.0,0.0,0.0,13.0,11.2,360.0,1008.0,3.0,89.2,108.4,0.4,1.0,Partially cloudy,partly-cloudy-day
2024-03-05 17:00:00,11.0,11.0,93.55,10.0,0.0,0.0,0.0,0.0,10.8,11.2,340.0,1008.0,4.0,89.2,95.6,0.3,1.0,Partially cloudy,partly-cloudy-day
2024-03-05 18:00:00,11.0,11.0,87.48,9.0,0.0,0.0,0.0,0.0,17.6,11.2,360.0,1008.0,4.0,89.2,86.2,0.3,1.0,Partially cloudy,partly-cloudy-day
2024-03-05 19:00:00,10.0,10.0,93.5,9.0,0.0,0.0,0.0,0.0,27.0,14.8,360.0,1008.0,4.0,89.2,25.1,0.1,0.0,Partially cloudy,partly-cloudy-day
2024-03-05 20:00:00,10.0,10.0,87.38,8.0,0.0,0.0,0.0,0.0,27.0,18.4,360.0,1009.0,9.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-05 21:00:00,10.0,10.0,87.38,8.0,0.0,0.0,0.0,0.0,18.7,16.6,10.0,1010.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-05 22:00:00,10.0,10.0,87.38,8.0,0.0,0.0,0.0,0.0,21.6,14.8,360.0,1010.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-05 23:00:00,10.0,10.0,87.38,8.0,0.0,0.0,0.0,0.0,22.0,14.8,360.0,1010.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-06 00:00:00,10.0,10.0,87.38,8.0,0.0,0.0,0.0,0.0,22.3,11.2,360.0,1011.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-06 01:00:00,10.0,10.0,87.38,8.0,0.0,0.0,0.0,0.0,22.3,13.0,340.0,1011.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-06 02:00:00,10.0,10.0,87.38,8.0,0.0,0.0,0.0,0.0,23.0,14.8,350.0,1011.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-06 03:00:00,10.0,10.0,87.38,8.0,0.0,0.0,0.0,0.0,23.8,11.2,360.0,1012.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-06 04:00:00,9.0,7.6,87.29,7.0,0.0,0.0,0.0,0.0,24.5,9.4,10.0,1012.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-06 05:00:00,9.0,7.3,93.45,8.0,0.0,0.0,0.0,0.0,25.6,11.2,340.0,1012.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-06 06:00:00,9.0,6.3,87.29,7.0,0.0,0.0,0.0,0.0,28.4,18.4,360.0,1013.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-06 07:00:00,9.0,6.3,87.29,7.0,0.0,0.0,0.0,0.0,31.7,18.4,350.0,1013.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-06 08:00:00,9.0,6.5,87.29,7.0,0.0,0.0,0.0,0.0,36.4,16.6,360.0,1014.0,10.0,89.2,1.8,0.0,0.0,Partially cloudy,partly-cloudy-day
2024-03-06 09:00:00,9.0,6.1,87.29,7.0,2.4,100.0,0.0,0.0,37.4,20.5,360.0,1014.0,10.0,89.2,18.3,0.1,0.0,"Rain, Partially cloudy",rain
2024-03-06 10:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,33.5,14.8,350.0,1015.0,10.0,89.2,128.2,0.5,1.0,Partially cloudy,partly-cloudy-day
2024-03-06 11:00:00,10.0,10.0,81.62,7.0,0.0,0.0,0.0,0.0,33.5,20.5,360.0,1015.0,10.0,89.2,259.4,0.9,3.0,Partially cloudy,partly-cloudy-day
2024-03-06 12:00:00,10.0,10.0,76.19,6.0,0.0,0.0,0.0,0.0,34.6,22.3,350.0,1016.0,10.0,89.2,393.7,1.4,4.0,Partially cloudy,partly-cloudy-day
2024-03-06 13:00:00,11.0,11.0,71.28,6.0,0.0,0.0,0.0,0.0,34.9,24.1,350.0,1016.0,10.0,89.2,481.2,1.7,5.0,Partially cloudy,partly-cloudy-day
2024-03-06 14:00:00,10.0,10.0,71.09,5.0,0.0,0.0,0.0,0.0,34.6,24.1,360.0,1017.0,10.0,50.0,459.6,1.7,5.0,Partially cloudy,partly-cloudy-day
2024-03-06 15:00:00,10.0,10.0,66.29,4.0,0.0,0.0,0.0,0.0,33.5,20.5,20.0,1017.0,10.0,89.2,467.3,1.7,5.0,Partially cloudy,partly-cloudy-day
2024-03-06 16:00:00,10.0,10.0,66.29,4.0,0.0,0.0,0.0,0.0,33.1,20.5,350.0,1017.0,10.0,89.2,452.1,1.6,5.0,Partially cloudy,partly-cloudy-day
2024-03-06 17:00:00,9.0,6.5,66.07,3.0,0.0,0.0,0.0,0.0,32.0,16.6,10.0,1017.0,10.0,89.2,284.4,1.0,3.0,Partially cloudy,partly-cloudy-day
2024-03-06 18:00:00,9.0,7.0,66.07,3.0,0.0,0.0,0.0,0.0,30.2,13.0,360.0,1017.0,10.0,89.2,176.0,0.6,2.0,Partially cloudy,partly-cloudy-day
2024-03-06 19:00:00,8.0,5.5,65.85,2.0,0.0,0.0,0.0,0.0,28.1,14.8,10.0,1018.0,10.0,50.0,41.1,0.1,0.0,Partially cloudy,partly-cloudy-day
2024-03-06 20:00:00,7.0,4.9,70.5,2.0,0.0,0.0,0.0,0.0,25.2,11.2,360.0,1018.0,10.0,28.1,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-06 21:00:00,7.0,4.9,70.5,2.0,0.0,0.0,0.0,0.0,23.4,11.2,40.0,1018.0,10.0,28.1,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-06 22:00:00,7.0,5.2,75.69,3.0,0.0,0.0,0.0,0.0,23.8,9.4,10.0,1018.0,10.0,28.1,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-06 23:00:00,7.0,5.6,81.22,4.0,0.0,0.0,0.0,0.0,22.3,7.6,70.0,1018.0,10.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-07 00:00:00,7.0,5.6,75.69,3.0,0.0,0.0,0.0,0.0,18.7,7.6,60.0,1018.0,10.0,50.0,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-07 01:00:00,6.0,6.0,81.08,3.0,0.0,0.0,0.0,0.0,16.9,1.8,31.3,1019.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-07 02:00:00,6.0,6.0,81.08,3.0,0.0,0.0,0.0,0.0,14.8,3.6,80.0,1018.0,10.0,20.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-07 03:00:00,5.0,5.0,86.9,3.0,0.0,0.0,0.0,0.0,13.3,3.6,42.7,1018.0,10.0,28.1,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-07 04:00:00,6.0,6.0,87.0,4.0,0.0,0.0,0.0,0.0,12.6,3.6,340.0,1018.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-07 05:00:00,7.0,7.0,81.22,4.0,0.0,0.0,0.0,0.0,13.3,1.8,61.5,1018.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
2024-03-07 06:00:00,7.0,7.0,81.22,4.0,0.0,0.0,0.0,0.0,14.0,3.6,64.7,1018.0,10.0,89.2,0.0,0.0,0.0,Partially cloudy,partly-cloudy-night
